"Time","Contracts","Funding Interval","Funding Rate"
"2022-01-10 01:00:00","ETHUSDT Perpetual","8h","0.005470%"
"2022-01-09 17:00:00","ETHUSDT Perpetual","8h","-0.007234%"
"2022-01-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-07 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-07 09:00:00","ETHUSDT Perpetual","8h","0.001934%"
"2022-01-07 01:00:00","ETHUSDT Perpetual","8h","0.004332%"
"2022-01-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-06 09:00:00","ETHUSDT Perpetual","8h","0.005376%"
"2022-01-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-04 01:00:00","ETHUSDT Perpetual","8h","0.007394%"
"2022-01-03 17:00:00","ETHUSDT Perpetual","8h","0.005084%"
"2022-01-03 09:00:00","ETHUSDT Perpetual","8h","0.006973%"
"2022-01-03 01:00:00","ETHUSDT Perpetual","8h","0.006713%"
"2022-01-02 17:00:00","ETHUSDT Perpetual","8h","0.002263%"
"2022-01-02 09:00:00","ETHUSDT Perpetual","8h","0.003876%"
"2022-01-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-01 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-01 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2022-01-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-31 17:00:00","ETHUSDT Perpetual","8h","0.000972%"
"2021-12-31 09:00:00","ETHUSDT Perpetual","8h","0.006849%"
"2021-12-31 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-30 17:00:00","ETHUSDT Perpetual","8h","-0.000764%"
"2021-12-30 09:00:00","ETHUSDT Perpetual","8h","0.009231%"
"2021-12-30 01:00:00","ETHUSDT Perpetual","8h","0.006859%"
"2021-12-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-29 09:00:00","ETHUSDT Perpetual","8h","0.008064%"
"2021-12-29 01:00:00","ETHUSDT Perpetual","8h","0.004226%"
"2021-12-28 17:00:00","ETHUSDT Perpetual","8h","0.002254%"
"2021-12-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-26 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-24 01:00:00","ETHUSDT Perpetual","8h","0.003383%"
"2021-12-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-19 09:00:00","ETHUSDT Perpetual","8h","0.004353%"
"2021-12-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-18 17:00:00","ETHUSDT Perpetual","8h","0.005422%"
"2021-12-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-17 01:00:00","ETHUSDT Perpetual","8h","0.003234%"
"2021-12-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-14 09:00:00","ETHUSDT Perpetual","8h","-0.005267%"
"2021-12-14 01:00:00","ETHUSDT Perpetual","8h","0.004163%"
"2021-12-13 17:00:00","ETHUSDT Perpetual","8h","-0.005974%"
"2021-12-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-12 01:00:00","ETHUSDT Perpetual","8h","0.008719%"
"2021-12-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-11 01:00:00","ETHUSDT Perpetual","8h","-0.001037%"
"2021-12-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-07 17:00:00","ETHUSDT Perpetual","8h","0.007059%"
"2021-12-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-04 17:00:00","ETHUSDT Perpetual","8h","0.006582%"
"2021-12-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-03 09:00:00","ETHUSDT Perpetual","8h","0.012562%"
"2021-12-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-02 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-01 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-12-01 09:00:00","ETHUSDT Perpetual","8h","0.016250%"
"2021-12-01 01:00:00","ETHUSDT Perpetual","8h","0.019202%"
"2021-11-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-29 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-26 17:00:00","ETHUSDT Perpetual","8h","0.027132%"
"2021-11-26 09:00:00","ETHUSDT Perpetual","8h","0.026112%"
"2021-11-26 01:00:00","ETHUSDT Perpetual","8h","0.035137%"
"2021-11-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-16 09:00:00","ETHUSDT Perpetual","8h","0.015753%"
"2021-11-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-15 17:00:00","ETHUSDT Perpetual","8h","0.024530%"
"2021-11-15 09:00:00","ETHUSDT Perpetual","8h","0.023003%"
"2021-11-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-11 17:00:00","ETHUSDT Perpetual","8h","0.015754%"
"2021-11-11 09:00:00","ETHUSDT Perpetual","8h","0.017220%"
"2021-11-11 01:00:00","ETHUSDT Perpetual","8h","0.027928%"
"2021-11-10 17:00:00","ETHUSDT Perpetual","8h","0.020446%"
"2021-11-10 09:00:00","ETHUSDT Perpetual","8h","0.021036%"
"2021-11-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-09 01:00:00","ETHUSDT Perpetual","8h","0.023000%"
"2021-11-08 17:00:00","ETHUSDT Perpetual","8h","0.028714%"
"2021-11-08 09:00:00","ETHUSDT Perpetual","8h","0.021005%"
"2021-11-08 01:00:00","ETHUSDT Perpetual","8h","0.032258%"
"2021-11-07 17:00:00","ETHUSDT Perpetual","8h","0.018519%"
"2021-11-07 09:00:00","ETHUSDT Perpetual","8h","0.023166%"
"2021-11-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-06 17:00:00","ETHUSDT Perpetual","8h","0.043015%"
"2021-11-06 09:00:00","ETHUSDT Perpetual","8h","0.040376%"
"2021-11-06 01:00:00","ETHUSDT Perpetual","8h","0.033389%"
"2021-11-05 17:00:00","ETHUSDT Perpetual","8h","0.014351%"
"2021-11-05 09:00:00","ETHUSDT Perpetual","8h","0.022380%"
"2021-11-05 01:00:00","ETHUSDT Perpetual","8h","0.028111%"
"2021-11-04 17:00:00","ETHUSDT Perpetual","8h","0.031369%"
"2021-11-04 09:00:00","ETHUSDT Perpetual","8h","0.047967%"
"2021-11-04 01:00:00","ETHUSDT Perpetual","8h","0.025564%"
"2021-11-03 17:00:00","ETHUSDT Perpetual","8h","0.044614%"
"2021-11-03 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-11-03 01:00:00","ETHUSDT Perpetual","8h","0.052167%"
"2021-11-02 17:00:00","ETHUSDT Perpetual","8h","0.045079%"
"2021-11-02 09:00:00","ETHUSDT Perpetual","8h","0.020736%"
"2021-11-02 01:00:00","ETHUSDT Perpetual","8h","0.026687%"
"2021-11-01 17:00:00","ETHUSDT Perpetual","8h","0.013798%"
"2021-11-01 09:00:00","ETHUSDT Perpetual","8h","0.024088%"
"2021-11-01 01:00:00","ETHUSDT Perpetual","8h","0.021779%"
"2021-10-31 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-31 09:00:00","ETHUSDT Perpetual","8h","0.013682%"
"2021-10-31 01:00:00","ETHUSDT Perpetual","8h","0.024213%"
"2021-10-30 17:00:00","ETHUSDT Perpetual","8h","0.046654%"
"2021-10-30 09:00:00","ETHUSDT Perpetual","8h","0.013087%"
"2021-10-30 01:00:00","ETHUSDT Perpetual","8h","0.037311%"
"2021-10-29 17:00:00","ETHUSDT Perpetual","8h","0.040402%"
"2021-10-29 09:00:00","ETHUSDT Perpetual","8h","0.025971%"
"2021-10-29 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-28 09:00:00","ETHUSDT Perpetual","8h","0.019556%"
"2021-10-28 01:00:00","ETHUSDT Perpetual","8h","0.012399%"
"2021-10-27 17:00:00","ETHUSDT Perpetual","8h","0.059665%"
"2021-10-27 09:00:00","ETHUSDT Perpetual","8h","0.030844%"
"2021-10-27 01:00:00","ETHUSDT Perpetual","8h","0.043832%"
"2021-10-26 17:00:00","ETHUSDT Perpetual","8h","0.037011%"
"2021-10-26 09:00:00","ETHUSDT Perpetual","8h","0.039142%"
"2021-10-26 01:00:00","ETHUSDT Perpetual","8h","0.048823%"
"2021-10-25 17:00:00","ETHUSDT Perpetual","8h","0.047527%"
"2021-10-25 09:00:00","ETHUSDT Perpetual","8h","0.019298%"
"2021-10-25 01:00:00","ETHUSDT Perpetual","8h","0.039289%"
"2021-10-24 17:00:00","ETHUSDT Perpetual","8h","0.046408%"
"2021-10-24 09:00:00","ETHUSDT Perpetual","8h","0.018961%"
"2021-10-24 01:00:00","ETHUSDT Perpetual","8h","0.024606%"
"2021-10-23 17:00:00","ETHUSDT Perpetual","8h","0.015138%"
"2021-10-23 09:00:00","ETHUSDT Perpetual","8h","0.023902%"
"2021-10-23 01:00:00","ETHUSDT Perpetual","8h","0.032256%"
"2021-10-22 17:00:00","ETHUSDT Perpetual","8h","0.034276%"
"2021-10-22 09:00:00","ETHUSDT Perpetual","8h","0.035282%"
"2021-10-22 01:00:00","ETHUSDT Perpetual","8h","0.080402%"
"2021-10-21 17:00:00","ETHUSDT Perpetual","8h","0.051537%"
"2021-10-21 09:00:00","ETHUSDT Perpetual","8h","0.050619%"
"2021-10-21 01:00:00","ETHUSDT Perpetual","8h","0.072515%"
"2021-10-20 17:00:00","ETHUSDT Perpetual","8h","0.022709%"
"2021-10-20 09:00:00","ETHUSDT Perpetual","8h","0.030102%"
"2021-10-20 01:00:00","ETHUSDT Perpetual","8h","0.020322%"
"2021-10-19 17:00:00","ETHUSDT Perpetual","8h","0.035703%"
"2021-10-19 09:00:00","ETHUSDT Perpetual","8h","0.036846%"
"2021-10-19 01:00:00","ETHUSDT Perpetual","8h","0.019680%"
"2021-10-18 17:00:00","ETHUSDT Perpetual","8h","0.038270%"
"2021-10-18 09:00:00","ETHUSDT Perpetual","8h","0.023924%"
"2021-10-18 01:00:00","ETHUSDT Perpetual","8h","0.053706%"
"2021-10-17 17:00:00","ETHUSDT Perpetual","8h","0.037505%"
"2021-10-17 09:00:00","ETHUSDT Perpetual","8h","0.033305%"
"2021-10-17 01:00:00","ETHUSDT Perpetual","8h","0.052591%"
"2021-10-16 17:00:00","ETHUSDT Perpetual","8h","0.024049%"
"2021-10-16 09:00:00","ETHUSDT Perpetual","8h","0.031365%"
"2021-10-16 01:00:00","ETHUSDT Perpetual","8h","0.023043%"
"2021-10-15 17:00:00","ETHUSDT Perpetual","8h","0.039194%"
"2021-10-15 09:00:00","ETHUSDT Perpetual","8h","0.041315%"
"2021-10-15 01:00:00","ETHUSDT Perpetual","8h","0.032142%"
"2021-10-14 17:00:00","ETHUSDT Perpetual","8h","0.028381%"
"2021-10-14 09:00:00","ETHUSDT Perpetual","8h","0.018908%"
"2021-10-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-12 01:00:00","ETHUSDT Perpetual","8h","0.033070%"
"2021-10-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-11 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-09 01:00:00","ETHUSDT Perpetual","8h","0.026363%"
"2021-10-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-08 09:00:00","ETHUSDT Perpetual","8h","0.018942%"
"2021-10-08 01:00:00","ETHUSDT Perpetual","8h","0.024648%"
"2021-10-07 17:00:00","ETHUSDT Perpetual","8h","0.019601%"
"2021-10-07 09:00:00","ETHUSDT Perpetual","8h","0.031991%"
"2021-10-07 01:00:00","ETHUSDT Perpetual","8h","0.014322%"
"2021-10-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-03 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-02 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-10-01 17:00:00","ETHUSDT Perpetual","8h","0.002073%"
"2021-10-01 09:00:00","ETHUSDT Perpetual","8h","0.004598%"
"2021-10-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-30 09:00:00","ETHUSDT Perpetual","8h","-0.012951%"
"2021-09-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-29 17:00:00","ETHUSDT Perpetual","8h","-0.002112%"
"2021-09-29 09:00:00","ETHUSDT Perpetual","8h","-0.008501%"
"2021-09-29 01:00:00","ETHUSDT Perpetual","8h","0.001524%"
"2021-09-28 17:00:00","ETHUSDT Perpetual","8h","0.002806%"
"2021-09-28 09:00:00","ETHUSDT Perpetual","8h","-0.000856%"
"2021-09-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-27 01:00:00","ETHUSDT Perpetual","8h","0.002826%"
"2021-09-26 17:00:00","ETHUSDT Perpetual","8h","0.002634%"
"2021-09-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-26 01:00:00","ETHUSDT Perpetual","8h","0.003479%"
"2021-09-25 17:00:00","ETHUSDT Perpetual","8h","-0.001988%"
"2021-09-25 09:00:00","ETHUSDT Perpetual","8h","-0.000748%"
"2021-09-25 01:00:00","ETHUSDT Perpetual","8h","-0.011220%"
"2021-09-24 17:00:00","ETHUSDT Perpetual","8h","0.000874%"
"2021-09-24 09:00:00","ETHUSDT Perpetual","8h","0.000055%"
"2021-09-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-11 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2021-09-07 17:00:00","ETHUSDT Perpetual","8h","0.066382%"
"2021-09-07 09:00:00","ETHUSDT Perpetual","8h","0.058234%"
"2021-09-07 01:00:00","ETHUSDT Perpetual","8h","0.044697%"
"2021-09-06 17:00:00","ETHUSDT Perpetual","8h","0.041269%"
